PCI,latitude,longitude,device,rsrp
D,36.00025246,-78.93740994,Samsung,-115
F,36.00241577,-78.9391597,Samsung,-124
D,36.00105036,-78.93785958,Samsung,-106
E,36.00227896,-78.94033692,Samsung,-112
C,36.00194991,-78.9409894,Samsung,-113
F,36.00124784,-78.93940026,Samsung,-119
F,36.00103409,-78.93789825,Samsung,-112
F,36.00240929,-78.93718913,Samsung,-84
E,36.00279869,-78.93741467,Samsung,-83
F,36.00258697,-78.93804639,Samsung,-96
E,36.00309076,-78.9375552,Samsung,-101
E,36.0032693,-78.93817592,Samsung,-105
D,35.99955886,-78.9392946,Samsung,-86
D,35.99948436,-78.94024943,Samsung,-102
F,36.00128469,-78.93866211,Samsung,-101
C,36.00040673,-78.93870318,Samsung,-95
A,36.00015848,-78.94037622,Samsung,-118
F,36.00082687,-78.93885371,Samsung,-103
B,35.99950378,-78.94017936,Samsung,-110
D,36.00426454,-78.93773237,Samsung,-124
C,36.00511233,-78.93748561,Samsung,-118
E,36.00250431,-78.93801633,Samsung,-92
D,36.00298829,-78.93747704,Samsung,-128
F,36.00412431,-78.93773039,Samsung,-113
C,36.00319627,-78.9389731,Samsung,-130
F,36.00315537,-78.93513542,Samsung,-120
F,36.00255307,-78.93587583,Samsung,-118
D,35.9997741,-78.9378489,Samsung,-113
C,35.99977508,-78.93667849,Samsung,-123
F,36.00253389,-78.93584381,Samsung,-117
C,36.00288245,-78.94123956,Samsung,-127
D,36.0006084,-78.937804,Samsung,-111
F,36.00184243,-78.93698951,Samsung,-104
F,36.00140273,-78.93671568,Samsung,-109
F,36.00080716,-78.93848886,Samsung,-104
E,36.00348808,-78.93999591,Samsung,-134
D,36.00058476,-78.93773812,Samsung,-111
F,36.00208549,-78.9370192,Samsung,-104
E,36.00350495,-78.93750571,Samsung,-103
D,36.00264784,-78.93805943,Samsung,-125
D,35.99934235,-78.93954713,Samsung,-74
C,36.0003357,-78.939332,Samsung,-104
E,36.00171837,-78.93728244,Samsung,-110
E,36.00151095,-78.93697413,Samsung,-103
B,35.99852844,-78.94019283,Samsung,-75
C,35.99906548,-78.94003798,Samsung,-123
A,35.99884749,-78.94002311,Samsung,-89
C,36.00121016,-78.93861214,Samsung,-115
D,35.99899473,-78.93920126,Samsung,-94
E,36.00377029,-78.93811774,Samsung,-118
E,36.00148505,-78.93835798,Samsung,-96
C,35.99911623,-78.93987419,Samsung,-99
E,36.0051845,-78.93739308,Samsung,-125
F,36.00520426,-78.93739039,Samsung,-125
E,36.0024865,-78.93811532,Samsung,-97
C,36.00275895,-78.93751094,Samsung,-124
E,36.0043247,-78.93751147,Samsung,-117
F,36.003756,-78.93857179,Samsung,-126
E,36.003756,-78.93857179,Samsung,-117
D,36.00283345,-78.94161688,Samsung,-121
D,36.00266202,-78.94120001,Samsung,-127
D,36.00261388,-78.94089305,Samsung,-127
D,36.00061245,-78.93787162,Samsung,-109
F,36.00236716,-78.9391968,Samsung,-126
D,36.00098637,-78.93808379,Samsung,-104
F,36.00176057,-78.93636234,Samsung,-103
F,36.0007637,-78.93704442,Samsung,-118
C,36.00063619,-78.93771156,Samsung,-118
C,36.00072361,-78.93830588,Samsung,-112
D,36.00309018,-78.93763028,Samsung,-133
C,36.00259847,-78.93805925,Samsung,-130
C,35.99934235,-78.93954713,Samsung,-80
F,36.00291224,-78.93729813,Samsung,-96
D,36.000586,-78.93855635,Samsung,-97
A,35.99852644,-78.93950058,Samsung,-87
F,36.00255631,-78.937539,Samsung,-78
D,35.99901949,-78.93918589,Samsung,-94
C,36.00064351,-78.93851731,Samsung,-104
C,36.00060991,-78.93854342,Samsung,-100
A,35.99849257,-78.93956273,Samsung,-84
E,36.00519642,-78.93744925,Samsung,-125
F,36.0051873,-78.93747589,Samsung,-125
D,36.00384593,-78.93885974,Samsung,-125
E,36.00377604,-78.93838443,Samsung,-124
F,36.00515089,-78.93804917,Samsung,-125
C,36.00501981,-78.93844773,Samsung,-131
D,36.00402107,-78.93883513,Samsung,-121
F,36.00296172,-78.93563582,Samsung,-120
D,35.99976125,-78.93677547,Samsung,-108
F,36.00273781,-78.93562836,Samsung,-122
D,36.00264399,-78.94120537,Samsung,-126
D,36.00291424,-78.94113955,Samsung,-131
F,36.003117,-78.94023876,Samsung,-124
E,36.00206542,-78.9401456,Samsung,-113
F,36.00163449,-78.93645183,Samsung,-110
D,36.00018226,-78.93759292,Samsung,-116
C,36.00182261,-78.93974492,Samsung,-122
C,36.0017845,-78.93959703,Samsung,-120
E,36.00209508,-78.93735805,Samsung,-81
C,36.00136498,-78.93702196,Samsung,-124
F,36.00259847,-78.93805925,Samsung,-98
E,36.00209929,-78.93690508,Samsung,-99
E,36.00163183,-78.93694442,Samsung,-103
D,36.00328447,-78.93770671,Samsung,-131
E,36.00320801,-78.93823069,Samsung,-109
F,36.0005605,-78.93990933,Samsung,-133
A,36.00057101,-78.94013057,Samsung,-128
E,36.00042954,-78.9395729,Samsung,-129
A,35.99904159,-78.93916389,Samsung,-104
B,35.99867939,-78.93939251,Samsung,-87
F,36.00024994,-78.9382776,Samsung,-122
F,36.0051533,-78.93741125,Samsung,-123
E,36.00536669,-78.9374237,Samsung,-124
F,36.002411,-78.93814503,Samsung,-99
F,36.00298829,-78.93747704,Samsung,-103
F,36.00457263,-78.93941428,Samsung,-129
E,36.00351767,-78.93860246,Samsung,-118
D,36.00246836,-78.94133633,Samsung,-109
D,36.00288334,-78.9416304,Samsung,-118
D,36.0002485,-78.93647392,Samsung,-118
C,36.00297764,-78.94120143,Samsung,-130
E,36.00146623,-78.93621787,Samsung,-117
F,36.00172695,-78.93676894,Samsung,-102
F,36.00132422,-78.93655004,Samsung,-107
E,36.0012388,-78.93937634,Samsung,-114
E,36.00142806,-78.93949054,Samsung,-113
E,36.00104377,-78.93860904,Samsung,-79
E,36.00215698,-78.93657294,Samsung,-100
C,36.00008621,-78.94043304,Samsung,-102
E,36.00258697,-78.93804639,Samsung,-93
C,36.00209929,-78.93690508,Samsung,-133
A,36.00038343,-78.9402205,Samsung,-124
E,36.00173379,-78.93731152,Samsung,-109
B,35.99832286,-78.93980051,Samsung,-92
B,35.99949841,-78.93937245,Samsung,-118
B,35.99896807,-78.93979424,Samsung,-83
D,36.00200029,-78.93800272,Samsung,-121
B,35.99882074,-78.93930474,Samsung,-105
C,35.99992977,-78.94056086,Samsung,-107
D,36.00326645,-78.93762741,Samsung,-126
D,35.99961126,-78.93967074,Samsung,-77
F,36.00520155,-78.93746065,Samsung,-125
E,36.00421816,-78.93892205,Samsung,-125
F,36.00274756,-78.93862986,Samsung,-109
F,36.00397491,-78.93836082,Samsung,-123
E,36.00421905,-78.93759609,Samsung,-116
F,36.00386331,-78.9383108,Samsung,-125
D,36.00388925,-78.9383152,Samsung,-123
D,36.00255313,-78.93602866,Samsung,-122
D,36.00253804,-78.94143049,Samsung,-117
D,36.00163205,-78.94116083,Samsung,-101
D,36.00265882,-78.94097962,Samsung,-129
D,36.00063552,-78.93791195,Samsung,-110
F,36.00305555,-78.94025627,Samsung,-121
D,36.00112242,-78.93798114,Samsung,-104
F,36.00169562,-78.93707487,Samsung,-110
F,36.00160876,-78.93788456,Samsung,-88
C,36.00103374,-78.93869251,Samsung,-111
F,36.0013165,-78.93952902,Samsung,-122
F,36.00102548,-78.93877994,Samsung,-95
E,36.00197339,-78.93672328,Samsung,-91
F,36.00152332,-78.93767698,Samsung,-97
C,36.00258697,-78.93804639,Samsung,-130
F,36.00202984,-78.93681641,Samsung,-100
E,36.00321373,-78.93766823,Samsung,-96
D,35.99983358,-78.93909201,Samsung,-67
E,36.00147441,-78.93705632,Samsung,-104
F,36.00304327,-78.93793455,Samsung,-104
A,35.99849257,-78.93956273,Samsung,-84
B,35.99828972,-78.93976459,Samsung,-90
D,35.99952571,-78.94024272,Samsung,-96
D,36.00424129,-78.93779891,Samsung,-131
E,36.00497559,-78.93757538,Samsung,-105
F,36.00329775,-78.93846653,Samsung,-114
D,36.00406803,-78.93861636,Samsung,-124
D,36.00427299,-78.93750288,Samsung,-135
C,36.00329038,-78.93877451,Samsung,-128
F,36.00248101,-78.93795398,Samsung,-89
C,35.99985822,-78.93714622,Samsung,-130
C,36.00340512,-78.94120452,Samsung,-131
F,36.00265751,-78.93604188,Samsung,-116
D,36.00040354,-78.93756913,Samsung,-114
F,36.00234445,-78.93921589,Samsung,-124
E,36.00198737,-78.93814805,Samsung,-97
F,36.0019723,-78.93665702,Samsung,-104
D,36.00061811,-78.93796273,Samsung,-112
C,36.0010367,-78.93865721,Samsung,-111
E,36.00093951,-78.93876527,Samsung,-104
D,36.0010226,-78.93786808,Samsung,-106
E,36.00152332,-78.93767698,Samsung,-96
F,36.00258697,-78.93804639,Samsung,-96
F,36.00201073,-78.93679193,Samsung,-100
F,36.00022499,-78.93823251,Samsung,-122
C,36.00169723,-78.93723756,Samsung,-133
E,36.00092424,-78.93828958,Samsung,-101
A,35.99935301,-78.9402309,Samsung,-101
B,35.99954555,-78.94032977,Samsung,-106
E,36.00179913,-78.938146,Samsung,-86
E,36.00154187,-78.93831218,Samsung,-92
B,35.99828771,-78.93973152,Samsung,-86
D,36.00011149,-78.94041228,Samsung,-95
F,36.00040673,-78.93870318,Samsung,-105
F,35.9993141,-78.93963886,Samsung,-107
D,36.00421635,-78.93764634,Samsung,-123
E,36.00432106,-78.93966297,Samsung,-129
F,36.00249034,-78.93798514,Samsung,-90
F,36.00370507,-78.93907891,Samsung,-132
D,36.00433423,-78.93774597,Samsung,-131
C,36.00328276,-78.93874343,Samsung,-116
F,36.00259118,-78.93816053,Samsung,-100
C,36.00260303,-78.93657622,Samsung,-131
D,35.99990581,-78.93742963,Samsung,-111
C,36.00330124,-78.94105056,Samsung,-135
C,36.00336588,-78.94132107,Samsung,-126
D,36.00061245,-78.93787162,Samsung,-109
F,36.00255889,-78.94079222,Samsung,-119
E,36.00160009,-78.93936613,Samsung,-116
F,36.00160876,-78.93788456,Samsung,-88
D,36.00020569,-78.93760693,Samsung,-114
C,36.00113019,-78.93919849,Samsung,-122
C,36.00072361,-78.93830588,Samsung,-112
E,36.00213384,-78.94013313,Samsung,-110
F,36.00252176,-78.93781525,Samsung,-88
E,36.00202984,-78.93681641,Samsung,-91
D,36.0030855,-78.93758013,Samsung,-125
D,36.0031177,-78.93760213,Samsung,-130
F,36.00303814,-78.937795,Samsung,-103
C,35.99886112,-78.94061174,Samsung,-119
E,36.00130815,-78.93866235,Samsung,-103
C,35.99849257,-78.93956273,Samsung,-120
F,36.00025369,-78.93864432,Samsung,-104
D,36.00317976,-78.93753932,Samsung,-127
D,35.99925927,-78.93969725,Samsung,-76
D,35.9992736,-78.93966858,Samsung,-77
F,36.00492701,-78.93762611,Samsung,-112
F,36.00478362,-78.93750952,Samsung,-119
F,36.0024865,-78.93811532,Samsung,-98
E,36.0044762,-78.93767161,Samsung,-106
F,36.00400741,-78.9376811,Samsung,-119
F,36.00367588,-78.93843195,Samsung,-125
E,36.00340373,-78.93860481,Samsung,-116
F,36.00312293,-78.93525527,Samsung,-120
D,36.00290171,-78.94165399,Samsung,-120
C,36.00337345,-78.94129912,Samsung,-129
C,36.00318489,-78.94112705,Samsung,-132
C,36.00062261,-78.93789202,Samsung,-126
F,36.0021603,-78.93928392,Samsung,-125
C,36.00152876,-78.94086795,Samsung,-105
F,36.00067476,-78.93658763,Samsung,-114
F,36.00075696,-78.93702345,Samsung,-114
E,36.00127209,-78.93944875,Samsung,-112
E,36.00309142,-78.9395012,Samsung,-126
F,36.00099344,-78.93779106,Samsung,-112
F,36.00189161,-78.93657407,Samsung,-102
E,36.0015428,-78.93769984,Samsung,-92
F,36.00208315,-78.93687542,Samsung,-105
E,36.00175622,-78.93816389,Samsung,-85
C,36.00200965,-78.93664657,Samsung,-123
C,35.9993347,-78.93976761,Samsung,-87
C,35.99999681,-78.93896997,Samsung,-91
C,36.00128469,-78.93866211,Samsung,-112
F,36.00143168,-78.93792346,Samsung,-97
C,35.99884749,-78.94002311,Samsung,-130
F,36.0004479,-78.93960139,Samsung,-131
D,36.00260222,-78.93750129,Samsung,-115
E,36.00513975,-78.93760252,Samsung,-123
F,36.00525276,-78.93754733,Samsung,-120
F,36.00508959,-78.93745479,Samsung,-129
E,36.00373007,-78.93906249,Samsung,-130
D,36.0035881,-78.93854165,Samsung,-125
D,36.00332111,-78.93866302,Samsung,-115
F,36.00286033,-78.93564901,Samsung,-119
C,36.00223789,-78.93640904,Samsung,-117
E,36.001295,-78.93649739,Samsung,-109
F,36.00186532,-78.93643428,Samsung,-100
D,36.00316361,-78.94167356,Samsung,-126
F,36.00256342,-78.94079243,Samsung,-120
E,36.0016212,-78.93913982,Samsung,-115
F,36.00143687,-78.93682233,Samsung,-102
E,36.00134051,-78.93657654,Samsung,-128
E,36.00064323,-78.93810636,Samsung,-104
F,36.0026989,-78.93993575,Samsung,-119
E,36.00107118,-78.9384356,Samsung,-79
F,36.00214414,-78.93712937,Samsung,-87
C,36.00248506,-78.93775265,Samsung,-114
C,36.00258697,-78.93804639,Samsung,-130
C,36.00199009,-78.93661699,Samsung,-123
D,36.00321373,-78.93766823,Samsung,-126
D,36.00316534,-78.93807881,Samsung,-134
F,35.99983358,-78.93909201,Samsung,-104
F,35.99955553,-78.93970057,Samsung,-117
F,36.00196259,-78.93803476,Samsung,-88
E,36.00110062,-78.93815742,Samsung,-98
E,36.00303814,-78.937795,Samsung,-100
B,35.99890489,-78.93926544,Samsung,-108
C,36.00021588,-78.93833597,Samsung,-120
D,36.0051873,-78.93747589,Samsung,-124
C,36.00521377,-78.93739364,Samsung,-134
E,36.00251673,-78.93804409,Samsung,-92
C,36.00522442,-78.93763568,Samsung,-123
E,36.00403981,-78.93770734,Samsung,-112
E,36.00268729,-78.93756936,Samsung,-77
D,36.00329766,-78.93879938,Samsung,-128
F,36.00310925,-78.93528992,Samsung,-120
D,36.00277322,-78.93622601,Samsung,-125
D,36.00010971,-78.93739698,Samsung,-111
D,36.00283791,-78.94162673,Samsung,-120
D,36.00304926,-78.94177918,Samsung,-125
C,36.00063552,-78.93791195,Samsung,-126
C,36.0029429,-78.94121763,Samsung,-124
D,36.00116735,-78.93810739,Samsung,-103
F,36.00167226,-78.93599687,Samsung,-114
F,36.00067476,-78.93658763,Samsung,-114
C,36.00061144,-78.93772592,Samsung,-118
D,36.00340169,-78.93751367,Samsung,-123
E,36.00258028,-78.93803553,Samsung,-94
A,35.99886048,-78.93928825,Samsung,-106
E,36.00207701,-78.93710204,Samsung,-92
F,36.00189854,-78.93806357,Samsung,-88
C,36.00022712,-78.93820024,Samsung,-120
A,35.99886637,-78.9399874,Samsung,-77
E,36.00118534,-78.93860795,Samsung,-102
F,36.00139684,-78.93795884,Samsung,-97
D,36.00300238,-78.93787376,Samsung,-134
F,36.00051569,-78.93971068,Samsung,-130
C,35.99951527,-78.94021333,Samsung,-97
F,36.00433628,-78.93761816,Samsung,-114
D,36.00252008,-78.9380564,Samsung,-131
D,36.00353282,-78.93907115,Samsung,-127
D,36.005048,-78.93825936,Samsung,-127
E,36.00380254,-78.93864145,Samsung,-127
D,36.00393014,-78.93902699,Samsung,-123
E,36.00279998,-78.93561995,Samsung,-113
D,36.00301235,-78.94177427,Samsung,-127
C,36.00300296,-78.94113766,Samsung,-130
D,35.9998221,-78.93748671,Samsung,-113
D,36.00171077,-78.94069209,Samsung,-111
F,36.00307864,-78.94025171,Samsung,-119
D,36.00062732,-78.937893,Samsung,-111
E,36.00138509,-78.93631333,Samsung,-126
E,36.0007938,-78.93720553,Samsung,-119
F,36.00119833,-78.93933025,Samsung,-123
F,36.00184806,-78.93979046,Samsung,-127
C,36.00075379,-78.93837319,Samsung,-105
C,36.00209508,-78.93735805,Samsung,-124
E,36.00251135,-78.93779478,Samsung,-84
F,36.00199009,-78.93661699,Samsung,-100
F,36.00198132,-78.93801917,Samsung,-88
C,36.00145649,-78.93725914,Samsung,-129
B,35.99856478,-78.93948841,Samsung,-94
D,35.99940781,-78.93950231,Samsung,-74
A,35.999581,-78.94040638,Samsung,-108
A,36.00033773,-78.94025772,Samsung,-124
B,35.99871842,-78.93937276,Samsung,-92
A,35.9985731,-78.93946114,Samsung,-85
B,36.00013264,-78.94039322,Samsung,-114
F,36.00522247,-78.93744182,Samsung,-125
D,36.004099,-78.93959109,Samsung,-130
E,36.00343172,-78.93858711,Samsung,-113
F,36.00394398,-78.93762654,Samsung,-124
C,36.00330668,-78.93882249,Samsung,-123
D,36.00382984,-78.93833231,Samsung,-122
E,36.00272365,-78.93637002,Samsung,-105
F,36.00208271,-78.93612845,Samsung,-111
D,36.00231187,-78.94105131,Samsung,-107
D,36.00268229,-78.94153559,Samsung,-119
D,36.00064449,-78.9379324,Samsung,-114
F,36.00300332,-78.94033746,Samsung,-120
E,36.00192775,-78.93981052,Samsung,-118
F,36.00065899,-78.93655638,Samsung,-119
E,36.00079145,-78.93716171,Samsung,-118
C,36.00119833,-78.93933025,Samsung,-122
E,36.0010638,-78.9384991,Samsung,-81
C,36.00090374,-78.9386762,Samsung,-102
E,36.00199598,-78.93699331,Samsung,-93
D,36.00349785,-78.93760691,Samsung,-128
C,36.00193247,-78.93649943,Samsung,-124
D,36.00141533,-78.93841316,Samsung,-119
C,36.00348637,-78.93833538,Samsung,-128
F,36.00146462,-78.93713087,Samsung,-115
D,36.00202333,-78.93798761,Samsung,-121
A,35.99855996,-78.94027827,Samsung,-75
E,36.00315028,-78.93772247,Samsung,-100
B,35.99871671,-78.93937697,Samsung,-92
B,35.99861421,-78.93944555,Samsung,-94
F,36.00331648,-78.93758713,Samsung,-100
E,36.00520155,-78.93746065,Samsung,-119
F,36.00420628,-78.93965909,Samsung,-127
C,36.00377434,-78.93892576,Samsung,-133
C,36.00510445,-78.93751426,Samsung,-123
E,36.00351167,-78.93848529,Samsung,-116
F,36.00372199,-78.93847132,Samsung,-126
F,36.00303955,-78.93549189,Samsung,-121
C,36.0000309,-78.93739803,Samsung,-120
D,36.00264399,-78.94120537,Samsung,-126
D,36.00257245,-78.94122268,Samsung,-125
D,36.00140753,-78.93972008,Samsung,-114
F,36.00270183,-78.94104649,Samsung,-122
E,36.00106844,-78.93863024,Samsung,-92
F,36.00128773,-78.93647877,Samsung,-108
F,36.00075696,-78.93702345,Samsung,-114
F,36.00081771,-78.93851376,Samsung,-101
D,36.00100429,-78.93782229,Samsung,-109
C,36.00197339,-78.93672328,Samsung,-131
A,35.99875522,-78.94068412,Samsung,-82
C,36.00258028,-78.93803553,Samsung,-130
E,36.00199009,-78.93661699,Samsung,-89
B,36.00038343,-78.9402205,Samsung,-117
E,36.00308577,-78.93752626,Samsung,-98
F,36.00303908,-78.93787018,Samsung,-107
C,36.00023803,-78.93873934,Samsung,-94
A,35.99953406,-78.94027475,Samsung,-109
F,36.00179913,-78.938146,Samsung,-90
C,36.00154187,-78.93831218,Samsung,-120
D,36.00343558,-78.93747187,Samsung,-129
D,35.99894116,-78.9392217,Samsung,-103
D,36.00350284,-78.9374767,Samsung,-128
F,36.00421635,-78.93764634,Samsung,-114
E,36.00522247,-78.93744182,Samsung,-118
E,36.00277169,-78.93843673,Samsung,-107
E,36.00432325,-78.93771349,Samsung,-113
F,36.00429622,-78.93967013,Samsung,-136
E,36.00331944,-78.93856708,Samsung,-115
D,36.00459367,-78.93757962,Samsung,-126
E,36.00302689,-78.93552449,Samsung,-112
F,36.00187089,-78.93644288,Samsung,-101
D,36.00276161,-78.94159411,Samsung,-119
C,36.00337345,-78.94129912,Samsung,-129
D,36.00161126,-78.94011769,Samsung,-118
F,36.00274348,-78.94112153,Samsung,-124
D,36.00091313,-78.93759391,Samsung,-111
F,36.00082621,-78.93657656,Samsung,-115
F,36.00072721,-78.93674706,Samsung,-115
E,36.00106863,-78.93907066,Samsung,-111
C,36.00110114,-78.93806314,Samsung,-115
C,36.00078111,-78.93843635,Samsung,-105
F,36.00330247,-78.93769027,Samsung,-100
C,36.00257281,-78.93802437,Samsung,-130
D,36.00262836,-78.93807618,Samsung,-128
E,36.00202518,-78.93667601,Samsung,-86
F,36.00333456,-78.93760619,Samsung,-108
C,35.99930016,-78.93966391,Samsung,-85
A,35.99997989,-78.94051955,Samsung,-123
D,36.00060391,-78.94007112,Samsung,-106
B,35.99861109,-78.94019562,Samsung,-78
C,35.99874325,-78.93936509,Samsung,-111
F,36.00517943,-78.93760143,Samsung,-125
E,36.00422727,-78.93966207,Samsung,-130
F,36.00277316,-78.93861172,Samsung,-109
D,36.00306289,-78.93762697,Samsung,-129
C,36.00398731,-78.93903279,Samsung,-128
E,36.00380589,-78.93835239,Samsung,-127
E,36.00279608,-78.93859317,Samsung,-110
E,36.00542936,-78.93706849,Samsung,-128
D,36.00283345,-78.94161688,Samsung,-121
D,36.00336416,-78.94135331,Samsung,-131
D,36.00256906,-78.94083393,Samsung,-129
D,36.00073338,-78.93812428,Samsung,-108
F,36.00270957,-78.94047077,Samsung,-118
F,36.00143521,-78.93677492,Samsung,-109
F,36.00169407,-78.93640949,Samsung,-99
F,36.00125594,-78.93721061,Samsung,-110
C,36.00119802,-78.93928122,Samsung,-115
C,36.0017431,-78.93665098,Samsung,-128
E,36.00138575,-78.93700004,Samsung,-101
E,36.0025197,-78.93792342,Samsung,-89
E,36.00260371,-78.93760209,Samsung,-81
F,36.00184353,-78.93699008,Samsung,-108
F,36.00342618,-78.93759366,Samsung,-104
D,36.00032097,-78.9392991,Samsung,-87
E,36.00047287,-78.93963876,Samsung,-129
A,36.00040977,-78.94020092,Samsung,-124
C,36.00340169,-78.93751367,Samsung,-129
D,35.99966086,-78.93921127,Samsung,-67
C,36.0001835,-78.93824886,Samsung,-123
C,36.00525099,-78.93740789,Samsung,-127
D,36.00528761,-78.93748809,Samsung,-124
D,36.00377434,-78.93892576,Samsung,-129
D,36.00493072,-78.9376959,Samsung,-131
D,36.0045195,-78.93948403,Samsung,-124
D,36.0047851,-78.93901096,Samsung,-121
C,36.00328656,-78.9388793,Samsung,-126
E,36.00301007,-78.93555343,Samsung,-111
D,36.0002413,-78.93743178,Samsung,-114
C,36.00302787,-78.94113193,Samsung,-131
D,36.00257245,-78.94122268,Samsung,-125
F,36.00306645,-78.94030565,Samsung,-120
E,36.00194209,-78.93765439,Samsung,-89
F,36.00164259,-78.93698692,Samsung,-107
E,36.00146767,-78.93881952,Samsung,-114
F,36.00133163,-78.93948053,Samsung,-123
F,36.00105359,-78.93854515,Samsung,-81
E,36.00100271,-78.93893236,Samsung,-103
F,36.00310241,-78.93757724,Samsung,-106
F,36.00255454,-78.93798648,Samsung,-94
F,36.00271214,-78.93760972,Samsung,-89
B,35.99891868,-78.93976573,Samsung,-84
F,36.00316534,-78.93807881,Samsung,-110
C,35.99961999,-78.94052176,Samsung,-100
B,35.99879921,-78.93931748,Samsung,-104
C,36.00205373,-78.93796057,Samsung,-119
